Plot Title: 20775523,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)",Coupler Detached (LGR S/N: 20775523),End Of File (LGR S/N: 20775523)
436,2023-04-05T10:36:45Z,1.2,0.9,14.15,,
437,2023-04-05T10:36:48Z,2.4,-1.7,14.15,,
438,2023-04-05T10:36:51Z,1.2,0.9,14.14,,
439,2023-04-05T10:36:54Z,2.4,0.9,14.14,,
440,2023-04-05T10:36:57Z,2.4,-1.7,14.14,,
441,2023-04-05T10:37:00Z,2.4,0.9,14.14,,
442,2023-04-05T10:37:03Z,1.2,-1.7,14.14,,
443,2023-04-05T10:37:06Z,1.2,0.9,14.14,,
444,2023-04-05T10:37:09Z,1.2,0.9,14.12,,
445,2023-04-05T10:37:12Z,1,0.9,14.14,,
446,2023-04-05T10:37:15Z,1.2,0.9,14.12,,
447,2023-04-05T10:37:18Z,2.4,-1.7,14.12,,
448,2023-04-05T10:37:21Z,2.4,-1.7,14.12,,
449,2023-04-05T10:37:24Z,2.4,0.9,14.11,,
450,2023-04-05T10:37:27Z,1.3,-1.7,14.12,,
451,2023-04-05T10:37:30Z,1.3,0.9,14.12,,
452,2023-04-05T10:37:33Z,1.2,-1.7,14.11,,
453,2023-04-05T10:37:36Z,1.3,0.9,14.11,,
454,2023-04-05T10:37:39Z,2.4,0.9,14.11,,
455,2023-04-05T10:37:42Z,2.4,0.9,14.1,,
456,2023-04-05T10:37:45Z,2.4,0.9,14.1,,
457,2023-04-05T10:37:48Z,1.2,-1.7,14.1,,
458,2023-04-05T10:37:51Z,1.2,0.9,14.1,,
459,2023-04-05T10:37:54Z,1.2,-1.7,14.1,,
460,2023-04-05T10:37:57Z,1.3,13.4,14.1,,
461,2023-04-05T10:38:00Z,1.2,0.9,14.1,,
462,2023-04-05T10:38:03Z,1.2,-1.7,14.09,,
463,2023-04-05T10:38:06Z,1.2,0.9,14.1,,
464,2023-04-05T10:38:09Z,1.2,0.9,14.09,,
465,2023-04-05T10:38:12Z,2.4,0.9,14.09,,
466,2023-04-05T10:38:15Z,2.3,-1.7,14.09,,
467,2023-04-05T10:38:18Z,2.4,0.9,14.08,,
468,2023-04-05T10:38:21Z,1.2,0.9,14.08,,
469,2023-04-05T10:38:24Z,1.2,0.9,14.08,,
470,2023-04-05T10:38:27Z,2.4,0.9,14.08,,
471,2023-04-05T10:38:30Z,2.4,0.9,14.08,,
472,2023-04-05T10:38:33Z,2.3,0.9,14.06,,
473,2023-04-05T10:38:36Z,1.2,0.9,14.06,,
474,2023-04-05T10:38:39Z,2.3,-1.7,14.06,,
475,2023-04-05T10:38:42Z,2.4,0.9,14.06,,
476,2023-04-05T10:38:45Z,2.4,-1.7,14.06,,
477,2023-04-05T10:38:48Z,1.3,0.9,14.06,,
478,2023-04-05T10:38:51Z,1.2,-1.7,14.06,,
479,2023-04-05T10:38:54Z,1.2,-1.7,14.06,,
480,2023-04-05T10:38:57Z,1.2,0.9,14.05,,
481,2023-04-05T10:39:00Z,2.4,-1.7,14.05,,
482,2023-04-05T10:39:03Z,2.4,-1.7,14.05,,
483,2023-04-05T10:39:06Z,1.2,0.9,14.05,,
484,2023-04-05T10:39:09Z,1.2,-1.7,14.05,,
485,2023-04-05T10:39:12Z,1.2,0.9,14.05,,
486,2023-04-05T10:39:15Z,1.2,-1.7,14.04,,
487,2023-04-05T10:39:18Z,2.4,-1.7,14.04,,
488,2023-04-05T10:39:21Z,2.4,-1.7,14.04,,
489,2023-04-05T10:39:24Z,1.2,-1.7,14.04,,
490,2023-04-05T10:39:27Z,2.4,-1.7,14.04,,
491,2023-04-05T10:39:30Z,2.4,0.9,14.03,,
492,2023-04-05T10:39:33Z,2.4,-1.7,14.03,,
493,2023-04-05T10:39:36Z,1.3,-1.7,14.03,,
494,2023-04-05T10:39:39Z,1.3,0.9,14.03,,
495,2023-04-05T10:39:42Z,2.4,-1.7,14.03,,
496,2023-04-05T10:39:45Z,1.2,-1.7,14.03,,
497,2023-04-05T10:39:48Z,2.4,-1.7,14.02,,
498,2023-04-05T10:39:51Z,1.2,-1.7,14.02,,
499,2023-04-05T10:39:54Z,1.2,-1.7,14.02,,
500,2023-04-05T10:39:57Z,1.2,0.9,14.02,,
501,2023-04-05T10:40:00Z,2.4,0.9,14.02,,
502,2023-04-05T10:40:03Z,2.4,0.9,14.02,,
503,2023-04-05T10:40:06Z,1.2,0.9,14.01,,
504,2023-04-05T10:40:09Z,1.3,0.9,14.01,,
505,2023-04-05T10:40:12Z,2.4,0.9,14.01,,
506,2023-04-05T10:40:15Z,2.4,-1.7,14.01,,
507,2023-04-05T10:40:18Z,2.4,0.9,13.99,,
508,2023-04-05T10:40:21Z,1.3,-1.7,13.99,,
509,2023-04-05T10:40:24Z,1.2,0.9,13.99,,
510,2023-04-05T10:40:27Z,2.4,0.9,13.99,,
511,2023-04-05T10:40:30Z,2.4,0.9,13.99,,
512,2023-04-05T10:40:33Z,1.2,0.9,13.99,,
513,2023-04-05T10:40:36Z,1.2,-1.7,13.99,,
514,2023-04-05T10:40:39Z,2.4,-2.8,13.99,,
515,2023-04-05T10:40:42Z,2.4,0.9,13.98,,
516,2023-04-05T10:40:45Z,2.4,-1.7,13.98,,
517,2023-04-05T10:40:48Z,2.4,-1.7,13.98,,
518,2023-04-05T10:40:51Z,1.2,0.9,13.98,,
519,2023-04-05T10:40:54Z,2.4,0.9,13.98,,
520,2023-04-05T10:40:57Z,1.2,0.9,13.97,,
521,2023-04-05T10:41:00Z,2.4,0.9,13.97,,
522,2023-04-05T10:41:03Z,1.2,0.9,13.97,,
523,2023-04-05T10:41:06Z,1.2,0.9,13.97,,
524,2023-04-05T10:41:09Z,2.4,0.9,13.96,,
525,2023-04-05T10:41:12Z,2.3,0.9,13.97,,
526,2023-04-05T10:41:15Z,1.2,-1.7,13.96,,
527,2023-04-05T10:41:18Z,2.4,0.9,13.96,,
528,2023-04-05T10:41:21Z,1.2,0.9,13.96,,
529,2023-04-05T10:41:24Z,2.4,-1.7,13.96,,
530,2023-04-05T10:41:27Z,2.3,0.9,13.96,,
531,2023-04-05T10:41:30Z,1.2,0.9,13.95,,
532,2023-04-05T10:41:33Z,2.4,-1.7,13.95,,
533,2023-04-05T10:41:36Z,1.2,0.9,13.95,,
534,2023-04-05T10:41:39Z,1.2,0.9,13.95,,
535,2023-04-05T10:41:42Z,1.2,0.9,13.95,,
536,2023-04-05T10:41:45Z,2.4,-1.7,13.95,,
537,2023-04-05T10:41:48Z,1.3,-1.7,13.93,,
538,2023-04-05T10:41:51Z,1.2,0.9,13.93,,
539,2023-04-05T10:41:54Z,2.3,-1.7,13.93,,
540,2023-04-05T10:41:57Z,2.4,0.9,13.93,,
541,2023-04-05T10:42:00Z,2.3,0.9,13.93,,
542,2023-04-05T10:42:03Z,1.2,0.9,13.92,,
543,2023-04-05T10:42:06Z,2.4,-1.7,13.92,,
544,2023-04-05T10:42:09Z,2.4,-1.7,13.92,,
545,2023-04-05T10:42:12Z,1.2,0.9,13.92,,
546,2023-04-05T10:42:15Z,1.2,0.9,13.92,,
547,2023-04-05T10:42:18Z,1.2,-1.7,13.91,,
548,2023-04-05T10:42:21Z,1.2,0.9,13.92,,
549,2023-04-05T10:42:24Z,1.2,0.9,13.91,,
550,2023-04-05T10:42:27Z,1.2,0.9,13.91,,
551,2023-04-05T10:42:30Z,2.4,0.9,13.91,,
552,2023-04-05T10:42:33Z,2.4,-1.7,13.91,,
553,2023-04-05T10:42:36Z,2.4,-1.7,13.9,,
554,2023-04-05T10:42:39Z,1.2,-1.7,13.9,,
555,2023-04-05T10:42:42Z,2.3,-1.7,13.9,,
556,2023-04-05T10:42:45Z,2.4,0.9,13.9,,
557,2023-04-05T10:42:48Z,1.2,-1.7,13.9,,
558,2023-04-05T10:42:51Z,0.6,-1.7,13.9,,
559,2023-04-05T10:42:54Z,1.2,0.9,13.89,,
560,2023-04-05T10:42:57Z,1.2,0.9,13.9,,
561,2023-04-05T10:43:00Z,1.2,-1.7,13.89,,
562,2023-04-05T10:43:03Z,1.2,-1.7,13.89,,
563,2023-04-05T10:43:06Z,1.2,0.9,13.89,,
564,2023-04-05T10:43:09Z,1.2,0.9,13.89,,
565,2023-04-05T10:43:12Z,2.4,-1.7,13.87,,
566,2023-04-05T10:43:15Z,1.2,0.9,13.87,,
567,2023-04-05T10:43:18Z,2.4,0.9,13.87,,
568,2023-04-05T10:43:21Z,1.2,0.9,13.87,,
569,2023-04-05T10:43:24Z,2.4,0.9,13.87,,
570,2023-04-05T10:43:27Z,1.2,0.9,13.86,,
571,2023-04-05T10:43:30Z,1.3,-1.7,13.86,,
572,2023-04-05T10:43:33Z,1.2,0.9,13.86,,
573,2023-04-05T10:43:36Z,2.3,0.9,13.87,,
574,2023-04-05T10:43:39Z,1.2,0.9,13.86,,
575,2023-04-05T10:43:42Z,2.4,0.9,13.86,,
576,2023-04-05T10:43:45Z,1.3,0.9,13.85,,
577,2023-04-05T10:43:48Z,1.2,0.9,13.85,,
578,2023-04-05T10:43:51Z,2.4,0.9,13.85,,
579,2023-04-05T10:43:54Z,2.4,0.9,13.85,,
580,2023-04-05T10:43:57Z,2.4,1.3,13.84,,
581,2023-04-05T10:44:00Z,2.4,0.9,13.85,,
582,2023-04-05T10:44:03Z,2.4,0.9,13.84,,
583,2023-04-05T10:44:06Z,1.3,0.9,13.85,,
584,2023-04-05T10:44:09Z,1.2,0.9,13.85,,
585,2023-04-05T10:44:12Z,2.4,0.9,13.84,,
586,2023-04-05T10:44:15Z,1.2,0.9,13.84,,
587,2023-04-05T10:44:18Z,1.2,0.9,13.84,,
588,2023-04-05T10:44:21Z,1.3,0.9,13.83,,
589,2023-04-05T10:44:24Z,2.4,0.9,13.83,,
590,2023-04-05T10:44:27Z,1.2,-1.7,13.83,,
591,2023-04-05T10:44:30Z,1.2,0.9,13.83,,
592,2023-04-05T10:44:33Z,2.4,-1.7,13.83,,
593,2023-04-05T10:44:36Z,2.4,0.9,13.81,,
594,2023-04-05T10:44:39Z,2.4,-1.7,13.81,,
595,2023-04-05T10:44:42Z,2.4,0.9,13.81,,
596,2023-04-05T10:44:45Z,2.4,0.9,13.81,,
597,2023-04-05T10:44:48Z,1.3,-1.7,13.8,,
598,2023-04-05T10:44:51Z,1.2,0.9,13.8,,
599,2023-04-05T10:44:54Z,2.3,0.9,13.8,,
600,2023-04-05T10:44:57Z,1.2,-1.7,13.8,,
601,2023-04-05T10:45:00Z,2.4,0.9,13.8,,
602,2023-04-05T10:45:03Z,2.4,0.9,13.8,,
603,2023-04-05T10:45:06Z,1,0.9,13.79,,
604,2023-04-05T10:45:09Z,1.2,0.9,13.8,,
605,2023-04-05T10:45:12Z,1.2,0.9,13.8,,
606,2023-04-05T10:45:15Z,1.2,0.9,13.79,,
607,2023-04-05T10:45:18Z,2.4,-1.7,13.79,,
608,2023-04-05T10:45:21Z,2.4,-1.7,13.79,,
609,2023-04-05T10:45:24Z,1.2,-1.7,13.79,,
610,2023-04-05T10:45:27Z,1.2,0.9,13.78,,
611,2023-04-05T10:45:30Z,1.2,-1.7,13.78,,
612,2023-04-05T10:45:33Z,1.3,0.9,13.79,,
613,2023-04-05T10:45:36Z,1.2,-1.7,13.78,,
614,2023-04-05T10:45:39Z,2.4,0.9,13.78,,
615,2023-04-05T10:45:42Z,1.2,-1.7,13.78,,
616,2023-04-05T10:45:45Z,1.2,-1.7,13.77,,
617,2023-04-05T10:45:48Z,1.3,0.9,13.77,,
618,2023-04-05T10:45:51Z,2.4,-1.7,13.75,,
619,2023-04-05T10:45:54Z,1.2,0.9,13.75,,
620,2023-04-05T10:45:57Z,2.4,-1.7,13.75,,
621,2023-04-05T10:46:00Z,2.3,0.9,13.75,,
622,2023-04-05T10:46:03Z,1.2,0.9,13.75,,
623,2023-04-05T10:46:06Z,1.2,-1.7,13.75,,
624,2023-04-05T10:46:09Z,1.2,0.9,13.75,,
625,2023-04-05T10:46:12Z,1.2,0.9,13.75,,
626,2023-04-05T10:46:15Z,1.2,-1.7,13.74,,
627,2023-04-05T10:46:18Z,1.2,0.9,13.74,,
628,2023-04-05T10:46:21Z,1.2,0.9,13.74,,
629,2023-04-05T10:46:24Z,1.2,0.9,13.74,,
630,2023-04-05T10:46:27Z,2.4,-1.7,13.74,,
631,2023-04-05T10:46:30Z,1.2,0.9,13.74,,
632,2023-04-05T10:46:33Z,1.3,0.9,13.73,,
633,2023-04-05T10:46:36Z,1.2,0.9,13.73,,
634,2023-04-05T10:46:39Z,1.2,-1.7,13.73,,
635,2023-04-05T10:46:42Z,1.2,0.9,13.72,,
636,2023-04-05T10:46:45Z,2.4,-1.7,13.73,,
637,2023-04-05T10:46:48Z,2.4,-1.7,13.72,,
638,2023-04-05T10:46:51Z,2.4,0.9,13.72,,
639,2023-04-05T10:46:54Z,2.4,-1.7,13.72,,
640,2023-04-05T10:46:57Z,1.2,-1.7,13.72,,
641,2023-04-05T10:47:00Z,2.4,0.9,13.72,,
642,2023-04-05T10:47:03Z,1.3,-1.7,13.72,,
643,2023-04-05T10:47:06Z,1.2,0.9,13.71,,
644,2023-04-05T10:47:09Z,1.2,0.9,13.71,,
645,2023-04-05T10:47:12Z,1.2,0.9,13.71,,
646,2023-04-05T10:47:15Z,2.4,0.9,13.71,,
647,2023-04-05T10:47:18Z,2.4,0.9,13.7,,
648,2023-04-05T10:47:21Z,1.2,-1.7,13.71,,
649,2023-04-05T10:47:24Z,1.2,-1.7,13.7,,
650,2023-04-05T10:47:27Z,1.2,-1.7,13.7,,
651,2023-04-05T10:47:30Z,1.2,0.9,13.68,,
652,2023-04-05T10:47:33Z,2.4,0.9,13.7,,
653,2023-04-05T10:47:36Z,1.2,-1.7,13.68,,
654,2023-04-05T10:47:39Z,1.2,0.9,13.68,,
655,2023-04-05T10:47:42Z,2.4,-1.7,13.68,,
656,2023-04-05T10:47:45Z,2.3,-1.7,13.68,,
657,2023-04-05T10:47:48Z,2.4,0.9,13.68,,
658,2023-04-05T10:47:51Z,2.4,-2.8,13.67,,
659,2023-04-05T10:47:54Z,1.2,-1.7,13.68,,
660,2023-04-05T10:47:57Z,2.4,0.9,13.67,,
661,2023-04-05T10:48:00Z,1.2,0.9,13.66,,
662,2023-04-05T10:48:03Z,2.4,0.9,13.67,,
663,2023-04-05T10:48:06Z,2.4,0.9,13.67,,
664,2023-04-05T10:48:09Z,1.3,-1.7,13.66,,
665,2023-04-05T10:48:12Z,1.3,0.9,13.66,,
666,2023-04-05T10:48:15Z,1.3,0.9,13.66,,
667,2023-04-05T10:48:18Z,2.4,0.9,13.66,,
668,2023-04-05T10:48:21Z,1.2,0.9,13.66,,
669,2023-04-05T10:48:24Z,2.3,13.4,13.66,,
670,2023-04-05T10:48:27Z,1.2,-1.7,13.65,,
671,2023-04-05T10:48:30Z,1.2,0.9,13.65,,
672,2023-04-05T10:48:33Z,2.4,0.9,13.65,,
673,2023-04-05T10:48:36Z,1.3,-1.7,13.65,,
674,2023-04-05T10:48:39Z,2.4,-1.7,13.64,,
675,2023-04-05T10:48:42Z,1.2,-1.7,13.64,,
676,2023-04-05T10:48:45Z,1.2,-1.7,13.64,,
677,2023-04-05T10:48:48Z,2.4,0.9,13.64,,
678,2023-04-05T10:48:51Z,2.4,-1.7,13.62,,
679,2023-04-05T10:48:54Z,1.2,0.9,13.62,,
680,2023-04-05T10:48:57Z,1.3,-1.7,13.64,,
681,2023-04-05T10:49:00Z,2.3,0.9,13.62,,
682,2023-04-05T10:49:03Z,2.4,0.9,13.62,,
683,2023-04-05T10:49:06Z,1.3,-1.7,13.61,,
684,2023-04-05T10:49:09Z,2.4,0.9,13.6,,
685,2023-04-05T10:49:12Z,2.4,-1.7,13.6,,
686,2023-04-05T10:49:15Z,1.2,0.9,13.61,,
687,2023-04-05T10:49:18Z,1.2,-1.7,13.6,,
688,2023-04-05T10:49:21Z,2.4,0.9,13.6,,
689,2023-04-05T10:49:24Z,1.2,0.9,13.59,,
690,2023-04-05T10:49:27Z,1.2,0.9,13.59,,
691,2023-04-05T10:49:30Z,1.2,0.9,13.59,,
692,2023-04-05T10:49:33Z,2.4,0.9,13.58,,
693,2023-04-05T10:49:36Z,2.4,-1.7,13.56,,
694,2023-04-05T10:49:39Z,2.4,-1.7,13.56,,
695,2023-04-05T10:49:42Z,1.2,-1.7,13.56,,
696,2023-04-05T10:49:45Z,2.4,-1.7,13.56,,
697,2023-04-05T10:49:48Z,1.2,0.9,13.55,,
698,2023-04-05T10:49:51Z,1.2,0.9,13.55,,
699,2023-04-05T10:49:54Z,1.2,0.9,13.55,,
700,2023-04-05T10:49:57Z,1.2,-1.7,13.54,,
701,2023-04-05T10:50:00Z,2.4,0.9,13.55,,
702,2023-04-05T10:50:03Z,1.2,0.9,13.55,,
703,2023-04-05T10:50:06Z,1.3,-1.7,13.54,,
704,2023-04-05T10:50:09Z,2.4,0.9,13.54,,
705,2023-04-05T10:50:12Z,1.2,-1.7,13.54,,
706,2023-04-05T10:50:15Z,1.2,-3.2,13.53,,
707,2023-04-05T10:50:18Z,1.2,0.9,13.53,,
708,2023-04-05T10:50:21Z,2.4,0.9,13.53,,
709,2023-04-05T10:50:24Z,1.3,0.9,13.53,,
710,2023-04-05T10:50:27Z,1.2,0.9,13.52,,
711,2023-04-05T10:50:30Z,1.2,-1.7,13.53,,
712,2023-04-05T10:50:33Z,1.2,0.9,13.52,,
713,2023-04-05T10:50:36Z,2.4,0.9,13.5,,
714,2023-04-05T10:50:39Z,2.4,-1.7,13.5,,
715,2023-04-05T10:50:42Z,2.3,-1.7,13.52,,
716,2023-04-05T10:50:45Z,1.2,-1.7,13.5,,
717,2023-04-05T10:50:48Z,2.4,-1.7,13.5,,
718,2023-04-05T10:50:51Z,1.2,0.9,13.5,,
719,2023-04-05T10:50:54Z,2.4,-1.7,13.49,,
720,2023-04-05T10:50:57Z,1.3,0.9,13.5,,
721,2023-04-05T10:51:00Z,1.2,0.9,13.5,,
722,2023-04-05T10:51:03Z,2.4,0.9,13.49,,
723,2023-04-05T10:51:06Z,1.2,-1.7,13.5,,
724,2023-04-05T10:51:09Z,2.4,0.9,13.49,,
725,2023-04-05T10:51:12Z,2.4,0.9,13.48,,
726,2023-04-05T10:51:15Z,2.4,0.9,13.48,,
727,2023-04-05T10:51:18Z,1.2,0.9,13.48,,
728,2023-04-05T10:51:21Z,1.3,0.9,13.41,,
729,2023-04-05T10:51:24Z,1.2,0.9,13.41,,
730,2023-04-05T10:51:27Z,1.3,0.9,13.41,,
731,2023-04-05T10:51:30Z,2.4,0.9,13.4,,
732,2023-04-05T10:51:33Z,1.2,-1.7,13.4,,
733,2023-04-05T10:51:36Z,1.2,-1.7,13.4,,
734,2023-04-05T10:51:39Z,2.3,0.9,13.41,,
735,2023-04-05T10:51:42Z,1.2,0.9,13.4,,
736,2023-04-05T10:51:45Z,1.2,0.9,13.4,,
737,2023-04-05T10:51:48Z,1.2,-1.7,13.34,,
738,2023-04-05T10:51:51Z,1.2,-1.7,13.36,,
739,2023-04-05T10:51:54Z,2.4,0.9,13.37,,
740,2023-04-05T10:51:57Z,1.2,0.9,13.37,,
741,2023-04-05T10:52:00Z,1.2,-1.7,13.37,,
742,2023-04-05T10:52:03Z,1.2,0.9,13.38,,
743,2023-04-05T10:52:06Z,2.4,0.9,13.37,,
744,2023-04-05T10:52:09Z,1.2,0.9,13.37,,
745,2023-04-05T10:52:12Z,1.2,-1.7,13.37,,
746,2023-04-05T10:52:15Z,1.2,0.9,13.37,,
747,2023-04-05T10:52:18Z,1.3,0.9,13.37,,
748,2023-04-05T10:52:21Z,1.2,0.9,13.37,,
749,2023-04-05T10:52:24Z,1.2,0.9,13.36,,
750,2023-04-05T10:52:27Z,2.4,0.9,13.36,,
751,2023-04-05T10:52:30Z,2.3,0.9,13.36,,
752,2023-04-05T10:52:33Z,1.2,-1.7,13.35,,
753,2023-04-05T10:52:36Z,1.2,-1.7,13.35,,
754,2023-04-05T10:52:39Z,1.2,-1.7,13.34,,
755,2023-04-05T10:52:42Z,2.4,0.9,13.34,,
756,2023-04-05T10:52:45Z,2.4,0.9,13.33,,
757,2023-04-05T10:52:48Z,1.2,-1.7,13.31,,
758,2023-04-05T10:52:51Z,1.2,0.9,13.31,,
759,2023-04-05T10:52:54Z,1.3,0.9,13.29,,
760,2023-04-05T10:52:57Z,2.4,0.9,13.3,,
761,2023-04-05T10:53:00Z,1.2,-1.7,13.29,,
762,2023-04-05T10:53:03Z,1.2,0.9,13.28,,
763,2023-04-05T10:53:06Z,1.2,0.9,13.28,,
764,2023-04-05T10:53:09Z,1.2,-1.7,13.28,,
765,2023-04-05T10:53:12Z,1.2,0.9,13.27,,
766,2023-04-05T10:53:15Z,1.2,-1.7,13.27,,
767,2023-04-05T10:53:18Z,2.4,0.9,13.25,,
768,2023-04-05T10:53:21Z,2.4,0.9,13.25,,
769,2023-04-05T10:53:24Z,1.2,-1.7,13.24,,
770,2023-04-05T10:53:27Z,2.4,-1.7,13.24,,
771,2023-04-05T10:53:30Z,1.2,-1.7,13.23,,
772,2023-04-05T10:53:33Z,1.2,-1.7,13.22,,
773,2023-04-05T10:53:36Z,2.4,0.9,13.22,,
774,2023-04-05T10:53:39Z,2.4,-1.7,13.22,,
775,2023-04-05T10:53:42Z,1.2,-1.7,13.21,,
776,2023-04-05T10:53:45Z,1.2,0.9,13.18,,
777,2023-04-05T10:53:48Z,1.2,-1.7,13.18,,
778,2023-04-05T10:53:51Z,1.2,0.9,13.17,,
779,2023-04-05T10:53:54Z,2.4,0.9,13.17,,
780,2023-04-05T10:53:57Z,1.3,0.9,13.16,,
781,2023-04-05T10:54:00Z,2.4,0.9,13.15,,
782,2023-04-05T10:54:03Z,1.2,0.9,13.15,,
783,2023-04-05T10:54:06Z,1.2,0.9,13.13,,
784,2023-04-05T10:54:09Z,2.4,0.9,13.12,,
785,2023-04-05T10:54:12Z,1.2,0.9,13.12,,
786,2023-04-05T10:54:15Z,1.2,-1.7,13.12,,
787,2023-04-05T10:54:18Z,1.2,-1.7,13.11,,
788,2023-04-05T10:54:21Z,1.2,-1.7,13.1,,
789,2023-04-05T10:54:24Z,1,0.9,13.1,,
790,2023-04-05T10:54:27Z,2.4,0.9,13.09,,
791,2023-04-05T10:54:30Z,1.2,0.9,13.07,,
792,2023-04-05T10:54:33Z,1.2,0.9,13.06,,
793,2023-04-05T10:54:36Z,1.2,-1.7,13.05,,
794,2023-04-05T10:54:39Z,1.2,0.9,13.05,,
795,2023-04-05T10:54:42Z,1.2,-1.7,13.05,,
796,2023-04-05T10:54:45Z,1,0.9,13.04,,
797,2023-04-05T10:54:48Z,1.2,0.9,13.03,,
798,2023-04-05T10:54:51Z,1.2,0.9,13.02,,
799,2023-04-05T10:54:54Z,1.2,-1.7,13.02,,
800,2023-04-05T10:54:57Z,1.2,-1.7,13,,
801,2023-04-05T10:55:00Z,2.4,0.9,13,,
802,2023-04-05T10:55:03Z,2.4,-1.7,12.99,,
803,2023-04-05T10:55:06Z,1.2,0.9,12.99,,
804,2023-04-05T10:55:09Z,1.2,0.9,12.97,,
805,2023-04-05T10:55:12Z,2.4,-1.7,12.97,,
806,2023-04-05T10:55:15Z,1.2,-1.7,12.97,,
807,2023-04-05T10:55:18Z,1.2,0.9,12.96,,
808,2023-04-05T10:55:21Z,1.2,0.9,12.96,,
809,2023-04-05T10:55:24Z,1.2,0.9,12.94,,
810,2023-04-05T10:55:27Z,1.2,-1.7,12.94,,
811,2023-04-05T10:55:30Z,1.2,0.9,12.93,,
812,2023-04-05T10:55:33Z,1.3,-1.7,12.93,,
813,2023-04-05T10:55:36Z,1.2,0.9,12.92,,
814,2023-04-05T10:55:39Z,2.4,0.9,12.91,,
815,2023-04-05T10:55:42Z,2.4,-1.7,12.91,,
816,2023-04-05T10:55:45Z,1.2,-1.7,12.91,,
817,2023-04-05T10:55:48Z,2.4,0.9,12.9,,
818,2023-04-05T10:55:51Z,1.2,-1.7,12.9,,
819,2023-04-05T10:55:54Z,1.2,0.9,12.88,,
820,2023-04-05T10:55:57Z,1.2,0.9,12.87,,
821,2023-04-05T10:56:00Z,2.4,0.9,12.87,,
822,2023-04-05T10:56:03Z,1.2,-1.7,12.86,,
823,2023-04-05T10:56:06Z,1.2,-1.7,12.85,,
824,2023-04-05T10:56:09Z,1.2,0.9,12.84,,
825,2023-04-05T10:56:12Z,1.2,0.9,12.84,,
826,2023-04-05T10:56:15Z,1.2,-1.7,12.82,,
827,2023-04-05T10:56:18Z,1.2,0.9,12.82,,
828,2023-04-05T10:56:21Z,1.2,0.9,12.82,,
829,2023-04-05T10:56:24Z,1.2,0.9,12.81,,
830,2023-04-05T10:56:27Z,1.2,0.9,12.8,,
831,2023-04-05T10:56:30Z,1.2,-1.7,12.8,,
832,2023-04-05T10:56:33Z,2.4,0.9,12.79,,
833,2023-04-05T10:56:36Z,2.4,-1.7,12.79,,
834,2023-04-05T10:56:39Z,1.2,0.9,12.79,,
835,2023-04-05T10:56:42Z,2.4,0.9,12.78,,
836,2023-04-05T10:56:45Z,1.2,0.9,12.76,,
837,2023-04-05T10:56:48Z,2.4,-1.7,12.76,,
838,2023-04-05T10:56:51Z,1.2,-1.7,12.75,,
839,2023-04-05T10:56:54Z,1.2,0.9,12.75,,
840,2023-04-05T10:56:57Z,1.3,0.9,12.74,,
841,2023-04-05T10:57:00Z,1.2,0.9,12.74,,
842,2023-04-05T10:57:03Z,1.2,-1.7,12.73,,
843,2023-04-05T10:57:06Z,1.2,13.5,12.73,,
844,2023-04-05T10:57:09Z,1.2,-1.7,12.72,,
845,2023-04-05T10:57:12Z,2.4,0.9,12.71,,
846,2023-04-05T10:57:15Z,2.4,0.9,12.71,,
847,2023-04-05T10:57:18Z,1.2,-1.7,12.69,,
848,2023-04-05T10:57:21Z,2.4,-1.7,12.69,,
849,2023-04-05T10:57:24Z,2.4,0.9,12.68,,
850,2023-04-05T10:57:27Z,1.2,-1.7,12.68,,
851,2023-04-05T10:57:30Z,2.4,0.9,12.68,,
852,2023-04-05T10:57:33Z,1.2,0.9,12.67,,
853,2023-04-05T10:57:36Z,1.2,-1.7,12.66,,
854,2023-04-05T10:57:39Z,1.2,-1.7,12.66,,
855,2023-04-05T10:57:42Z,1.2,-1.7,12.66,,
856,2023-04-05T10:57:45Z,1.2,0.9,12.65,,
857,2023-04-05T10:57:48Z,1.2,0.9,12.65,,
858,2023-04-05T10:57:51Z,1.2,-1.7,12.63,,
859,2023-04-05T10:57:54Z,1.2,0.9,12.62,,
860,2023-04-05T10:57:57Z,1.2,0.9,12.62,,
861,2023-04-05T10:58:00Z,2.4,0.9,12.61,,
862,2023-04-05T10:58:03Z,1.2,-1.7,12.61,,
863,2023-04-05T10:58:06Z,1.2,0.9,12.6,,
864,2023-04-05T10:58:09Z,1.2,-1.7,12.6,,
865,2023-04-05T10:58:12Z,1.2,0.9,12.6,,
866,2023-04-05T10:58:15Z,1.2,-1.7,12.59,,
867,2023-04-05T10:58:18Z,1.2,0.9,12.59,,
868,2023-04-05T10:58:21Z,1.2,0.9,12.57,,
869,2023-04-05T10:58:24Z,2.4,-1.7,12.57,,
870,2023-04-05T10:58:27Z,1.2,0.9,12.56,,
871,2023-04-05T10:58:30Z,1.2,-1.7,12.55,,
872,2023-04-05T10:58:33Z,1.2,0.9,12.55,,
873,2023-04-05T10:58:36Z,1.2,13.5,12.54,,
874,2023-04-05T10:58:39Z,1.2,0.9,12.54,,
875,2023-04-05T10:58:42Z,1.2,0.9,12.53,,
